,Unnamed: 0,can,active,decoy,other,score,time
21,21,CCCn4c(=O)n(CCCNC(=O)c1ccc(S(F)(=O)=O)cc1)c3[nH]c(C2CCCCC2)nc3c4=O,1,0,0,-9.7,26.585952520370483
22,22,Nc3nc(NCCc1ccc(O)cc1)cc4nc(c2ccco2)nn34,1,0,0,-9.3,12.13711667060852
23,23,CCNC(=O)[C@H]4OC(n2cnc3c(N)nc(C#CC(O)c1ccccc1)nc23)[C@H](O)[C@@H]4O,1,0,0,-8.3,24.81244468688965
24,24,CN5CCN(C(=O)c4ccc3c(=O)c2c(c1ccccc1)nc(N)nc2c3c4)CC5,1,0,0,-10.7,10.019679546356201
25,25,Nc4nc(c1cc[nH]n1)c3cnn(Cc2ccccc2F)c3n4,1,0,0,-8.9,11.533291816711426
26,26,Nc4nc(c1ccco1)c3ncn(CCCc2ccccc2)c3n4,1,0,0,-9.1,9.664047002792358
27,27,Nc5nc(c1ccccc1)c4c(=O)c3ccc(NCCN2CCOCC2)cc3c4n5,1,0,0,-9.3,14.51540994644165
28,28,Nc3nc(N/N=C/C1=CCCCC1)nc4n(C2O[C@H](CO)[C@@H](O)[C@H]2O)cnc34,1,0,0,-9.0,18.753595113754272
29,29,Nc6nc(N4CCN3C[C@@H](CN(Cc1ccccn1)Cc2ccccn2)CC[C@H]3C4)nc7nc(c5ccco5)nn67,1,0,0,-8.6,41.54373264312744
30,30,Nc4nc(c2cccc(c1ccccc1)c2)cc5nc(c3ccco3)nn45,1,0,0,-11.2,12.229461669921875
31,31,Cc4cc(OCC(=O)Nc3cc(n1nc(C)cc1C)nc(c2ccc(C)o2)n3)cc(C)n4,1,0,0,-10.0,22.057856559753418
32,32,Nc5nc(c1ccccc1)c4c(=O)c3ccc(CNCc2ccccn2)cc3c4n5,1,0,0,-9.5,16.100363731384277
33,33,CCNC(=O)[C@H]4OC(n2cnc3c(N)nc(C#CC1(O)CCCC1)nc23)[C@H](O)[C@@H]4O,1,0,0,-8.1,21.861684322357178
34,34,Nc3nc(SCc1ncc[nH]1)c(C#N)c(c2cccc(O)c2)c3C#N,1,0,0,-9.4,9.756861209869385
35,35,Nc4nc2nn(CCCc1ccccc1)cc2c5nc(c3ccco3)nn45,1,0,0,-9.5,10.701004028320312
36,36,CN4CCN(CC(=O)Nc3cc(c1nccs1)nc(n2nc(C)cc2C)n3)CC4,1,0,0,-9.0,11.112202644348145
37,37,COCCOc6ccc(N5CCN(CCn1cnc3c1nc(N)n4nc(c2cccc(F)c2)nc34)CC5)cc6,1,0,0,-8.9,37.861323595047
38,38,Cn4c(=O)n(C)c3cc(c2ccc(COC(=O)Nc1cccs1)cc2)[nH]c3c4=O,1,0,0,-10.0,10.968924760818481
39,39,OC[C@H]4O[C@H](n2cnc3c(NC1CCCC1)ncnc23)[C@@H](O)[C@H]4O,1,0,0,-8.0,10.74592900276184
40,40,CN4CCN(CC(=O)Nc3cc(n1nc(C)cc1C)nc(c2nccs2)n3)CC4,1,0,0,-8.9,18.549120903015137
41,41,Cc3ccc(c2cc(C(=O)NCc1cscn1)nc(N)n2)o3,1,0,0,-8.2,10.730910539627075
42,42,c5ccc(c4nc3c1[nH]cnc1nc(c2ccccc2)n3n4)cc5,1,0,0,-10.0,6.756633281707764
43,43,Cc4nc(c2sc(NC(=O)Cc1ccccc1)nc2c3ccccc3)no4,1,0,0,-10.1,13.198308944702148
44,44,Cc3nc2sc1CCCc1c2c(=O)n3CC#C,1,0,0,-7.9,4.040856838226318
45,45,Fc4ccc(Cc3nc2sc1CCCCc1c2c(=O)n3CC#C)cc4,1,0,0,-9.8,7.315107822418213
46,46,Nc5nc(N3CCN2C[C@@H](CNCc1ccc(F)cc1F)CC[C@H]2C3)nc6nc(c4ccco4)nn56,1,0,0,-9.3,25.979270458221436
47,47,CCNC(=O)[C@H]6O[C@@H](n4cnc5c(NCC(c1ccccc1)c2ccccc2)nc(NCCc3c[nH]cn3)nc45)[C@H](O)[C@@H]6O,1,0,0,-9.9,79.51542019844055
48,48,O=C(COc1cccc(C#N)c1)Nc4cc(c2nccs2)nc(c3ccccn3)n4,1,0,0,-9.6,15.168059349060059
49,49,COCCOc6ccc(N5CCN(CCn1cnc3c1nc(N)n4nc(c2ccccn2)nc34)CC5)cc6,1,0,0,-8.7,36.54039692878723
50,50,CCCn4c(=O)n(CCC)c3cc(c2ccc(COC(=O)Nc1ccon1)cc2)[nH]c3c4=O,1,0,0,-8.9,20.504846334457397
51,51,Nc5nc(c3cccc(CN2CCC(c1ccccc1)CC2)c3)cc6nc(c4ccco4)nn56,1,0,0,-10.8,19.833330869674683
52,52,CCCCn5cc3c(nc(NC(=O)Cc1ccsc1)n4nc(c2ccco2)nc34)n5,1,0,0,-8.8,20.608629941940308
53,53,CCCn4c(=O)n(CCC)c3[nH]c(c2ccc(OCC(=O)NCCNC(=O)C(N)Cc1cccs1)cc2)nc3c4=O,1,0,0,-9.1,54.82405233383179
54,54,Nc5nc(c1ccccc1)c4c(=O)c3ccc(CNN2CCCC2)cc3c4n5,1,0,0,-9.3,10.343703269958496
55,55,CCNC(=O)[C@H]4OC(n2cnc3c(N)nc(C#CNCCc1ccc(F)cc1)nc23)[C@H](O)[C@@H]4O,1,0,0,-8.5,35.777307987213135
56,56,Cc4ccc(c2nc(NC(=O)C1CC1)ccc2c3ccncc3)o4,1,0,0,-9.1,8.263787984848022
57,57,Nc4nc(c2cnn(Cc1ccccc1)c2)nc5n(C3O[C@H](CO)[C@@H](O)[C@H]3O)cnc45,1,0,0,-9.6,19.512324571609497
58,58,CCc2nnc3c(N)nc1cc(Cl)c(Cl)cc1n23,1,0,0,-7.8,3.984731435775757
59,59,O=C(c1ccccc1)c3sc(NCCc2cccs2)nc3c4ccco4,1,0,0,-8.7,17.723459243774414
60,60,Nc5nc(N3CCN(Cc2cc1ccccc1nc2Cl)CC3)nc6nc(c4ccco4)nn56,1,0,0,-10.1,19.395341396331787
61,61,Nc5nc(N3CCN2C[C@@H](COc1cccnc1)CC[C@H]2C3)nc6nc(c4ccco4)nn56,1,0,0,-8.9,20.95757818222046
62,62,COc4ccc(CC(=O)Nc3cc(c1nccs1)nc(c2ccccn2)n3)cc4,1,0,0,-9.3,15.344744443893433
63,63,CCCCNC(=O)c3cc(N)c2c(=O)c1ccccc1c(=O)c2c3N,1,0,0,-9.6,8.765043497085571
64,64,Nc6nc4n(CCN3CCc2ncc(c1ccccc1)cc2C3)ncc4c7nc(c5ccco5)nn67,1,0,0,-10.8,21.956467151641846
65,65,CCCn4c(=O)n(CCC)c3[nH]c(c2ccc(OCC(=O)NCc1ccccc1)cc2)nc3c4=O,1,0,0,-9.1,28.64946675300598
66,66,CCCCn6cc4c(nc(NC(=O)Cc2ccc1ccccc1c2)n5nc(c3ccco3)nc45)n6,1,0,0,-10.7,23.86290454864502
67,67,Nc3nc(C(=O)NCCc1ccc(O)cc1)cn4nc(c2ccco2)nc34,1,0,0,-9.5,12.858933687210083
68,68,Nc4nc(c2cccc(N1CCC(=O)CC1)c2)cc5nc(c3ccco3)nn45,1,0,0,-10.6,9.930067300796509
69,69,CN4CCN(CC(=O)Nc3cc(c1ccccn1)nc(c2cccs2)n3)CC4,1,0,0,-9.6,12.529242992401123
70,70,CN(C)C[C@@H]4CCCN(CC(=O)Nc3cc(n1nc(C)cc1C)nc(c2ccc(C)o2)n3)C4,1,0,0,-10.2,23.79907727241516
71,71,Nc3nc1ccc(Cl)cc1n4c(c2ccccc2)nnc34,1,0,0,-9.7,7.327422142028809
72,72,CCCn3c(=O)n(CCC)c2[nH]c(c1ccc(OCC(=O)NCCN(C)C)cc1)nc2c3=O,1,0,0,-7.8,25.81664538383484
73,73,Nc4nc(c1ccco1)c3nnn(Cc2ccco2)c3n4,1,0,0,-7.6,6.888141870498657
74,74,Cn3c(c1cccc(C#N)c1)nc4c(N)nc(C#CC2(O)CCCCC2)nc34,1,0,0,-9.3,12.409077882766724
75,75,CC(=O)Nc3cc(n1cccn1)nc(c2ccco2)n3,1,0,0,-8.5,7.185092210769653
76,76,CN4CCC(Oc3cc(F)cc(c2cc(NC(C)=O)nc(n1nc(C)cc1C)n2)c3)C4,1,0,0,-9.9,17.68447756767273
77,77,COc6ccc(c5ccc(CCn1ncc3c1nc(N)n4nc(c2ccco2)nc34)cc5)cc6,1,0,0,-10.9,21.658119440078735
78,78,Nc4nc(c1ccco1)c3nnn(Cc2cccnc2)c3n4,1,0,0,-8.3,7.835131406784058
79,79,Nc4nc(OCCc1c[nH]c2ccccc12)nc5n(C3O[C@@H](CO)[C@H](O)[C@@H]3O)cnc45,1,0,0,-9.6,20.814270973205566
80,80,CCCn3c(=O)c2nc(c1ccc(OCC(=O)NCCNC)cc1)[nH]c2n(CCC)c3=S,1,0,0,-8.1,28.962742805480957
81,81,Cc4cc(C)nc(OCC(=O)Nc3cc(n1nc(C)cc1C)nc(c2ccc(C)o2)n3)n4,1,0,0,-9.9,21.927698373794556
82,82,CC(C)c4ccc3Cc2c(c1ccc(Br)o1)nc(N)nc2c3c4,1,0,0,-10.1,5.889669895172119
83,83,CCN(CCc1ccccn1)C(=O)c4cc(N)n3nc(c2ccc(Br)o2)nc3c4,1,0,0,-9.8,17.165343761444092
84,84,Nc4nc(c1cccs1)c3cnn(Cc2ccccc2F)c3n4,1,0,0,-8.9,11.13818359375
85,85,Nc3nc(C(=O)NCCCc1ccccc1)cn4nc(c2ccco2)nc34,1,0,0,-9.4,13.475043296813965
86,86,CC(=O)N5CCN(Cc3cccc4c(=O)c2c(c1ccccc1)nc(N)nc2c34)CC5,1,0,0,-9.1,20.747596263885498
87,87,COc4cc(\C=C\c2nc1n(C)c(=O)n(C)c(=O)c1n2CCc3ccccc3)cc(OC)c4OC,1,0,0,-9.8,24.8280827999115
88,88,Nc4nc2n(CCN1CCOCC1)ncc2c5nc(c3ccco3)nn45,1,0,0,-8.2,9.26950716972351
89,89,CCN(C(C)=O)c3ccc(OC)c4nc(NC(=O)c2cnn(Cc1cccc(C(F)(F)F)c1)c2)sc34,1,0,0,-9.8,36.827367544174194
90,90,CN(CCN2CCN(c1ccc(F)cc1F)CC2)c5nc(N)n4nc(c3ccco3)nc4n5,1,0,0,-9.5,22.066667556762695
91,91,Nc3nc(OCCCCC1CCCCC1)nc4n(C2O[C@H](CO)[C@@H](O)[C@H]2O)cnc34,1,0,0,-8.6,23.68489694595337
92,92,Cn2c(/C=C/c1ccsc1)nc3n(C)c(=O)n(CC#C)c(=O)c23,1,0,0,-8.2,9.323276996612549
93,93,Cc3ccc(C(=O)c1nc(C(F)(F)F)nc2ccsc12)o3,1,0,0,-7.9,7.967813491821289
94,94,Nc4nc(NC[C@H]1CCCN1Cc2cccnc2)nc5nc(c3ccco3)nn45,1,0,0,-9.3,14.972800970077515
95,95,Oc1ccc(N(=O)=O)cc1\C=N\N=C(/S)Cc2ccccc2,1,0,0,-7.8,9.573400020599365
96,96,CCN5CCC(N(C)c4ccc3c(=O)c2c(c1ccccc1)nc(N)nc2c3c4)CC5,1,0,0,-9.9,14.307552576065063
97,97,Cn2c(=O)n(C)c1nc[nH]c1c2=O,1,0,0,-5.7,2.471379280090332
98,98,Nc4nc2n(Cc1ccccc1)cnc2c5nc(c3ccco3)nn45,1,0,0,-9.2,8.074568510055542
99,99,Nc4nc(NC[C@H]1CCCN1Cc2ccnc(Cl)c2)cc5nc(c3ccco3)nn45,1,0,0,-9.1,21.81465768814087
100,100,C[C@H](C(=O)NC(=O)NC1CC1)Nc2ccc(c(c2)OC)NS(=O)(=O)C,0,1,0,-7.3,22.15755820274353
101,101,C[C@@H](CC(C)C)NC(=O)[C@H]1C[NH2+]C[C@@H]1C(=O)N[C@@H](C)c2cccc3c2cccc3,0,1,0,-9.7,16.102813005447388
102,102,CC[C@]1(C[C@H](c2c(c(c3c(c2O)C(=O)c4c(cccc4O)C3=O)O)[C@@H]1C(=O)OC)O)O,0,1,0,-9.7,17.283467054367065
103,103,Cc1ccc(c(c1)S(=O)(=O)NCCC(=O)Nc2ccc(cc2)NC(=O)N)C,0,1,0,-10.1,13.853094816207886
104,104,c1cc2c(cc1N[C@H]3COC[C@@H]3O)OC(O2)(F)F,0,1,0,-7.7,5.5275678634643555
105,105,c1cc(ccc1[C@@H](C(=O)N)OC(=O)C2CCN(CC2)c3ccc(cn3)C(=O)N)F,0,1,0,-9.6,15.187241792678833
106,106,C[C@@H]1CCCN(C1)S(=O)(=O)c2cccc(c2)c3csc(n3)N/N=C/c4cccc(c4OC)OC,0,1,0,-9.8,24.194509744644165
107,107,Cc1cc(cc(c1)N2C(=O)[C@@H]3[C@H](N[C@]4([C@@H]3C2=O)c5ccc(c(c5NC4=O)C)Cl)CCC(=O)N)C,0,1,0,-8.6,16.412449598312378
108,108,Cc1c2c(cc(c1C(=O)[O-])O)C(=O)c3c(c(c(c(c3O)O)O[C@@H]4[C@H]([C@@H]([C@@H]([C@H](O4)CO)O)O)O)O)C2=O,0,1,0,-9.7,29.530171394348145
109,109,Cc1nnc(o1)CNC(=O)[C@@H]2CN(CC23CC[NH2+]CC3)C(=O)c4ccc(c(c4)C(F)(F)F)F,0,1,0,-11.1,16.94692063331604
110,110,Cc1cc(c(c(c1)C)S(=O)(=O)N2CCC3(CC2)C(=[NH+]CCN3)NC4CCCC4)C,0,1,0,-9.5,11.37697982788086
111,111,Cc1c[nH]c([nH+]1)CN(C)C(=O)C[C@H]2C(=O)NCC[NH+]2Cc3ccc(c(c3C)C)OC,0,1,0,-9.7,18.48537516593933
112,112,c1ccc2c(c1)c(nc(n2)CC[NH3+])N3CCC[C@@H]3c4nc(no4)c5ccncc5,0,1,0,-9.8,17.300990104675293
113,113,Cc1c(cccc1Cl)Nc2nnc(s2)S[C@H](C)C(=O)Nc3ccc(cc3)N4CCOCC4,0,1,0,-9.5,20.589923858642578
114,114,CCN(CC)c1ccc(c(c1)O)/C=N/Nc2[nH]nc(n2)SCC(=O)Nc3ccccc3SCC=C,0,1,0,-8.3,35.84091138839722
115,115,c1ccc2c(c1)ccc(c2/C=N/Nc3nnc(n3N)SCC(=O)Nc4nc5ccccc5s4)O,0,1,0,-10.2,26.666358947753906
116,116,Cc1ccc(cc1NC(=O)C(=O)NC[C@@H](c2cccs2)S(=O)(=O)c3ccc(cc3)Cl)[N+](=O)[O-],0,1,0,-8.4,27.275262117385864
117,117,Cc1cc(sc1C(=O)N[C@]2(CCS(=O)(=O)C2)C)NC(=O)C(C)(C)C,0,1,0,-8.1,9.69066333770752
118,118,CC(C)(C)[C@@H](c1cccs1)NC(=O)Nc2cc3c(cc2Cl)NC(=O)CO3,0,1,0,-8.8,10.19760775566101
119,119,Cc1c(cccc1[N+](=O)[O-])NC(=O)C(=O)NC[C@H](c2ccsc2)[NH+](C)C,0,1,0,-7.6,13.072237491607666
120,120,c1cc(ccc1/C=N/NC(=O)CSc2nnc(n2N)c3cc(cc(c3)[N+](=O)[O-])[N+](=O)[O-])F,0,1,0,-10.0,21.27476477622986
121,121,CC(C)[C@@H](Cc1ccc(cc1[N+](=O)[O-])S(=O)(=O)NC)[NH3+],0,1,0,-7.2,9.05186653137207
122,122,Cc1cc(c(cc1C(=O)NNC(=O)NC[C@@H]2CCCO2)S(=O)(=O)N)C,0,1,0,-8.6,10.415679693222046
123,123,CCSc1c(cccn1)C(=O)N2C[C@@H](C3(C2)CC[NH2+]CC3)C(=O)NCc4cn5c(cccc5[nH+]4)C,0,1,0,-10.5,24.90784788131714
124,124,CCOc1cc(ccc1O)[C@@H]2[C@H]3[C@@H](C(=O)N(C3=O)c4ccccc4)ON2c5ccccc5,0,1,0,-10.2,13.44340205192566
125,125,Cc1ccc2c(c1)c(c(o2)[C@H]3CC(=O)NC4=NN=C([C@@H]34)C(=O)NC)C,0,1,0,-7.3,10.449321985244751
126,126,CN(C)C(=O)NC(=O)c1c2c(sc1NC(=O)c3ccccc3Cl)CCC2,0,1,0,-7.3,11.147214889526367
127,127,CC(C)C[C@@H](C(=O)Nc1ccc(c(c1)S(=O)(=O)N(C)C)OC)NC(=O)N,0,1,0,-8.0,12.391379833221436
128,128,CC1=C[C@H](N=N1)C(=O)N/N=C/c2cc(c(c(c2O)Br)O)Br,0,1,0,-7.8,7.462972402572632
129,129,C[C@@H]1CCC[C@](C1)(CO)NC(=O)CN2C(=O)CNC2=O,0,1,0,-8.0,8.96717882156372
130,130,c1ccc2=[NH+]C([NH+]=c2c1)NC(=O)CNC(=O)[C@H]3CC(=O)N(C3)c4ccc(cc4)F,0,1,0,-10.0,15.383939981460571
131,131,C[C@H](C(=O)NC[C@H]1CCCO1)N2CC3=C(C2=O)[C@@H](NC(=O)N3C)c4ccccc4Cl,0,1,0,-9.0,12.370845317840576
132,132,Cc1ccnc2n1nc(n2)C(=O)OCC(=O)C(=C3Nc4ccccc4N3)C#N,0,1,0,-9.8,14.687592506408691
133,133,c1cc(ccc1[C@@H]2NN[C@@H]([NH+]2CC(=O)[O-])SCc3[nH]c(=O)c4ccc(cc4n3)C(=O)[O-])Cl,0,1,0,-10.1,23.166558742523193
134,134,c1c(nnn1C[C@H]2CCC[NH2+]C2)C(=O)NC[C@H]3C4=C(CCCCC4)N=N3,0,1,0,-8.7,20.442753076553345
135,135,Cc1nc(on1)CCCNC(=O)N2CCC(CC2)N3CCO[C@@H](C3)C,0,1,0,-8.3,9.293089389801025
136,136,CCOc1ccc2c(c1)s/c(=N/C(=O)[C@@H]3CCCN3S(=O)(=O)c4ccc(cc4)C)/n2CCSC,0,1,0,-7.8,23.33906388282776
137,137,Cc1ccc(c(c1)[N-]S(=O)(=O)c2cc(oc2C)[C@H]3C(=CN=N3)C(=O)N4CCOCC4)C,0,1,0,-10.3,17.950679540634155
138,138,CCOC(=O)c1cnc(nc1CSc2nnc(n2CC=C)[C@@H](C)Oc3ccccc3)N4CCC(CC4)C,0,1,0,-8.0,44.21230101585388
139,139,Cc1cc(no1)[C@@H]2CCCN2S(=O)(=O)c3cccc(c3)S(=O)(=O)N,0,1,0,-8.3,9.143072128295898
140,140,C1C[C@H]2NS(=O)(=O)N[C@@H]3CC[C@@H]4N3S(=O)(=O)N2[C@H]1NS(=O)(=O)N4,0,1,0,-6.7,5.332737445831299
141,141,CCOc1cc2c(cc1NC(=O)c3ccc4c(c3)CCCN4S(=O)(=O)C)O[C@@H](C2)C,0,1,0,-9.9,15.617467641830444
142,142,CN1c2c(cc(cc2Br)O)C/C(=N/c3c1ncnc3Cl)/O,0,1,0,-7.2,5.494317054748535
143,143,CN(CC/C(=N/O)/N)C(=O)c1ccc(cc1O)Cl,0,1,0,-7.3,11.40548825263977
144,144,C[C@H]1CCCC[C@@H]1N(C)c2cc(nc(n2)N)Cl,0,1,0,-7.1,6.437582969665527
145,145,c1cn(c[nH+]1)[C@H]2CCC[C@@H]2NC(=O)c3cc(cc4c3OCCO4)[N+](=O)[O-],0,1,0,-9.0,10.39054799079895
146,146,CC1=C([C@@H](NC(=O)N1)c2cc(c(c(c2)OC)O)OC)C(=O)OC3CCCC3,0,1,0,-7.9,14.3936185836792
147,147,Cc1c2c(c(c3c1O[C@]4(C[C@H]([C@H]([C@]([C@H]4C3)(C)CCC(=O)[O-])C(C)(C)O)O)C)OC)C(=O)OC2,0,1,0,-7.8,18.204252004623413
148,148,Cc1c([nH]c[nH+]1)CN2CCc3c4ccccc4[nH]c3[C@H]2c5cccc(c5)Cl,0,1,0,-11.1,8.31993579864502
149,149,c1cc(c(cc1NC(=O)[C@@H]2CC(=O)Nc3c2c(nc(n3)N4CCCCC4)N)C(F)(F)F)Cl,0,1,0,-9.9,18.801865577697754
150,150,Cc1ccc(cc1N2CCN(CC2)c3ccc(cc3[N+](=O)[O-])C(=O)c4ccccc4C(=O)[O-])Cl,0,1,0,-10.8,18.39920687675476
151,151,Cc1ccc(c(c1)C)[C@@H]2C(=C(O[C@H]3C2=C(N=N3)C)N)C#N,0,1,0,-7.2,7.373228073120117
152,152,c1cc(cc(c1)Cl)N2C(=O)/C(=C\NCCO)/C(=O)NC2=O,0,1,0,-7.5,10.326872110366821
153,153,c1cc2c(cc1N)CCN2S(=O)(=O)C3CCCCC3,0,1,0,-8.3,6.779052495956421
154,154,Cc1ccc(cc1NC(=O)NNC(=O)CNC(=O)Nc2cccc(c2)C(F)(F)F)[N+](=O)[O-],0,1,0,-9.3,26.67866587638855
155,155,Cc1c(c(=O)[nH]c(=O)[nH]1)CCC(=O)NC[C@H](c2ccccc2Cl)[NH+]3CCCC3,0,1,0,-10.1,28.710062742233276
156,156,Cc1ccc2c(c1)cc(c(=O)[nH]2)[C@H](c3nnnn3C(C)(C)C)[NH+]4CCN(CC4)c5ccccc5F,0,1,0,-10.7,23.386865854263306
157,157,C[C@H]1C[C@@]2(CC(C1)(C)C)C(=O)N(C(=O)N2)CC(=O)OCCCCN3C(=O)c4ccccc4C3=O,0,1,0,-10.0,26.29398274421692
158,158,[C@@H]1(C(=C(C(=O)O1)Br)Br)C(C(=O)N)C(=O)N,0,1,0,-6.2,4.524359941482544
159,159,Cc1cc2c(c(=O)o1)[C@H](C(=C(O2)N)C#N)c3ccccc3C(F)(F)F,0,1,0,-7.6,11.320283651351929
160,160,Cc1cccc2c1[nH]c(=O)c(c2)[C@H](c3nnnn3CCOC)[NH+]4CCC(CC4)O,0,1,0,-9.2,18.085556030273438
161,161,CC1(CC(CC([NH2+]1)(C)C)NC(=O)Cc2cc3c(c(c2)Cl)OCCO3)C,0,1,0,-9.3,7.178493499755859
162,162,Cc1cc(cc(c1)n2c3c(c(=O)n(cn3)CC(=O)N)nn2)C,0,1,0,-8.7,5.887341022491455
163,163,c1cc(c(cc1N2CCC[C@H](C2)[NH3+])C(=O)[O-])[N+](=O)[O-],0,1,0,-7.6,5.345894813537598
164,164,c1cc(ccc1NC(=O)c2cc(cc(c2N)[N+](=O)[O-])F)n3c(c(cn3)C#N)N,0,1,0,-9.6,14.213621616363525
165,165,c1cc(c(cc1N2C(=O)C[C@@H](C2=O)SC[C@H](C(=O)[O-])[NH3+])C(=O)[O-])O,0,1,0,-7.9,16.368435621261597
166,166,CC(C)[C@H](C(=O)N1CCOCC1(C)C)Br,0,1,0,-6.1,3.672927141189575
167,167,CC(=O)N[C@H]1[C@@H]([C@@H]2[C@@H](COC(O2)(C)C)O[C@@H]1OCc3ccc(cc3)[N+](=O)[O-])O,0,1,0,-9.2,18.752761125564575
168,168,C1CC[C@@H]([C@H](C1)C(=O)NNC(=O)/C(=N/c2[nH]c(=S)[nH]n2)/[O-])S(=O)(=O)N,0,1,0,-8.4,12.678816080093384
169,169,Cn1cc(cn1)/C=C/2\CCSc3ccccc3C2=O,0,1,0,-7.6,4.808011293411255
170,170,Cc1c(c(n(n1)c2ccc(cc2)[N+](=O)[O-])C)N/C=C\3/C(=O)NC(=O)N(C3=O)c4ccc(cc4)Cl,0,1,0,-9.5,16.614097595214844
171,171,CCOC(=O)C1=C(NC(=O)NC1)CNc2ccc(cc2C)C(=O)NCC(C)C,0,1,0,-9.0,14.555564880371094
172,172,Cc1ccc(cc1)Nc2[nH]c(=O)c3c(n2)CCCC3,0,1,0,-9.2,4.183461666107178
173,173,c1cc(c(cc1Cl)N)SC2(CCS(=O)(=O)CC2)C(=O)[O-],0,1,0,-7.1,9.441293954849243
174,174,CCOC(=O)c1c(n(c2c1cc(cc2)Oc3c(c(ncn3)C4CCCCC4)[N+](=O)[O-])c5ccccc5)C,0,1,0,-10.5,24.835890769958496
175,175,COC(=O)C[C@@H](C(=O)OC)NC(=O)N1CCc2c([nH+]c[nH]2)[C@H]1c3ccc(c(c3)Cl)F,0,1,0,-6.8,20.36791753768921
176,176,Cc1cc2c(cc1S(=O)(=O)N3CCC[C@@H](C3)C(=O)NC4CC4)O[C@@H](C(=O)N2)C,0,1,0,-10.2,10.2337486743927
177,177,Cc1c2ccccc2c(=O)n(n1)C[NH+]3CCC[C@@H](C3)CNS(=O)(=O)C(C)C,0,1,0,-8.3,15.82939887046814
178,178,Cn1c(nnc1S[C@@H]2CCc3ccccc3NC2=O)c4ccc(cc4)O,0,1,0,-9.1,13.577630043029785
179,179,c1cc(ccc1C(=O)[O-])NS(=O)(=O)c2ccc(c(c2OCC(F)(F)F)C#N)OCC(F)(F)F,0,1,0,-9.3,24.544137716293335
180,180,c1c(cc(cc1Cl)Cl)NC(=O)[C@@H]2CC(=O)NC3=C2C(=O)CCC3,0,1,0,-9.8,6.157429933547974
181,181,C[C@@H](c1ccc2c(c1)CC(=O)N2)NC(=O)C(=O)Nc3ccc(cc3Cl)OC,0,1,0,-9.5,11.290432214736938
